cpf_em_texto_14,cartao_mascarado,data,hora,valor,estabelecimento,ramo,tipo_transacao,adquirente,status
701.693.485-39,412838******3975,2026-04-02,19:57:31,82.57,PlayStation,Games,Presencial,Cielo,Aprovada
430.197.526-80,486504******4181,2026-01-17,22:33:24,34.51,Booking,Viagens,Presencial,Cielo,Aprovada
137.985.204-88,495551******6140,2026-06-02,02:57:52,24.26,LATAM,Viagens,Presencial,Rede,Aprovada
578.324.160-17,490164******1879,2026-05-17,13:15:09,21.98,Raia,Farmácia,Presencial,Cielo,Aprovada
570.628.349-47,431890******3243,2026-05-06,10:24:08,17.28,Spotify,Assinaturas,Presencial,Rede,Aprovada
614.358.720-53,404637******3235,2026-06-07,09:05:11,8.0,Loja Online X,E-commerce,Presencial,Cielo,Aprovada
432.918.065-06,458249******3977,2026-01-01,22:00:53,23.32,LATAM,Viagens,Presencial,PagSeguro,Aprovada
432.918.065-06,458249******3977,2026-04-11,22:22:26,14.11,Steam,Games,Presencial,Rede,Aprovada
840.592.731-04,490835******4585,2026-06-27,21:11:42,118.06,PlayStation,Games,Presencial,Cielo,Aprovada
807.346.215-07,461621******3654,2026-05-18,22:06:46,24.42,Mercado Livre,E-commerce,Online,Cielo,Aprovada
835.902.467-74,447690******9727,2026-01-16,08:13:15,107.83,Eletrônicos Y,Tecnologia,Presencial,PagSeguro,Aprovada
903.167.548-20,446470******1221,2026-01-03,07:31:23,25.29,Decathlon,Esportes,Presencial,Getnet,Aprovada
253.198.704-50,424999******2695,2026-05-19,23:58:42,96.26,Carrefour,Supermercado,Presencial,Rede,Aprovada
674.183.092-87,479229******0654,2026-02-03,00:30:49,36.08,iFood,Alimentação,Presencial,Rede,Aprovada
439.602.851-24,435932******6511,2026-03-06,05:32:18,51.65,Drogasil,Farmácia,Presencial,PagSeguro,Aprovada
597.308.641-01,403629******9153,2026-02-01,10:21:53,135.59,Spotify,Assinaturas,Online,Rede,Aprovada
149.207.386-50,410072******7215,2026-05-14,19:01:16,24.64,Loja Online X,E-commerce,Presencial,Stone,Aprovada
217.695.340-16,471262******0134,2026-02-28,09:53:17,48.26,Eletrônicos Y,Tecnologia,Presencial,Cielo,Aprovada
428.509.376-65,427085******3702,2026-03-26,23:11:01,57.97,Magalu,Varejo,Presencial,Getnet,Aprovada
317.805.926-12,425869******3793,2026-03-19,04:01:01,21.47,Renner,Varejo,Presencial,Getnet,Aprovada
192.708.356-77,409559******3255,2026-02-12,15:14:48,104.49,iFood,Alimentação,Presencial,Rede,Aprovada
361.075.942-99,405692******6005,2026-04-03,15:06:45,41.32,iFood,Alimentação,Presencial,Cielo,Aprovada
150.492.863-60,439658******4623,2026-02-22,06:39:30,35.29,Netshoes,Varejo,Online,Stone,Aprovada
534.196.820-42,411359******4146,2026-06-30,18:43:59,29.36,Steam,Games,Presencial,Rede,Aprovada
062.958.134-70,453468******9725,2026-02-25,09:52:17,21.69,Mercado Livre,E-commerce,Presencial,Cielo,Aprovada
019.542.863-33,412774******8911,2026-01-17,21:42:06,14.49,iFood,Alimentação,Presencial,Cielo,Aprovada
975.682.130-21,409638******7938,2026-04-17,15:54:04,89.34,Apple,Tecnologia,Presencial,PagSeguro,Aprovada
513.709.648-20,495195******7662,2026-04-01,07:05:59,21.47,Steam,Games,Presencial,Getnet,Aprovada
082.356.974-83,411928******7000,2026-04-12,14:26:52,28.75,Netshoes,Varejo,Presencial,Getnet,Aprovada
367.012.894-87,457160******9018,2026-04-01,15:53:55,29.02,Eletrônicos Y,Tecnologia,Presencial,Cielo,Aprovada
807.346.215-07,461621******3654,2026-01-27,00:37:49,18.45,Netshoes,Varejo,Online,Getnet,Aprovada
269.087.153-02,493492******5332,2026-05-24,21:39:25,17.86,Renner,Varejo,Online,Getnet,Aprovada
459.786.012-67,478731******6912,2026-06-13,17:27:00,44.85,Decathlon,Esportes,Presencial,Stone,Aprovada
589.032.167-68,484833******2910,2026-04-23,01:08:42,47.61,Drogasil,Farmácia,Online,PagSeguro,Aprovada
619.487.250-02,414000******4726,2026-04-01,18:59:33,10.16,Netshoes,Varejo,Presencial,PagSeguro,Aprovada
714.230.896-69,478981******3509,2026-04-07,14:22:39,32.02,Google,Tecnologia,Presencial,Stone,Aprovada
872.536.901-68,462574******3678,2026-03-05,10:35:49,25.97,Raia,Farmácia,Online,Rede,Aprovada
125.369.470-25,463456******8872,2026-03-06,12:39:45,43.62,iFood,Alimentação,Presencial,Getnet,Aprovada
940.218.736-78,408370******5580,2026-04-21,03:44:24,121.96,Netshoes,Varejo,Presencial,PagSeguro,Aprovada
716.340.598-75,480719******9191,2026-03-08,03:31:42,71.98,Raia,Farmácia,Presencial,Stone,Aprovada
516.387.240-08,428455******1831,2026-04-05,04:28:51,33.84,Spotify,Assinaturas,Presencial,Getnet,Aprovada
317.529.046-99,479535******8770,2026-01-05,15:20:00,20.0,Raia,Farmácia,Online,Getnet,Aprovada
203.187.956-12,455351******0445,2026-06-13,19:01:48,21.03,Decathlon,Esportes,Presencial,Getnet,Aprovada
467.182.935-55,491781******9761,2026-02-27,14:45:54,25.29,Eletrônicos Y,Tecnologia,Online,Cielo,Aprovada
140.389.657-75,427947******1212,2026-06-10,18:28:12,17.43,LATAM,Viagens,Presencial,Getnet,Negada
058.793.246-56,495143******3575,2026-01-09,15:49:29,31.77,Eletrônicos Y,Tecnologia,Online,Cielo,Aprovada
586.034.179-20,484140******5157,2026-06-05,18:36:56,24.14,Uber,Mobilidade,Presencial,Stone,Aprovada
269.574.130-80,466026******3102,2026-05-08,09:36:12,12.93,Shell,Combustível,Presencial,Stone,Aprovada
172.634.895-46,443957******5672,2026-03-07,01:34:03,52.49,Shell,Combustível,Online,PagSeguro,Aprovada
280.571.346-07,440395******6658,2026-05-14,06:39:25,17.53,Steam,Games,Presencial,Getnet,Aprovada
235.068.719-86,473170******9265,2026-04-06,04:15:10,1629.13,Steam,Games,Online,Stone,Aprovada
874.695.032-00,478531******2067,2026-02-04,04:01:26,26.64,iFood,Alimentação,Presencial,Cielo,Aprovada
902.675.841-30,437285******6314,2026-03-11,04:44:47,44.86,Amazon BR,E-commerce,Online,PagSeguro,Aprovada
526.371.408-44,453957******8234,2026-02-24,09:07:13,153.72,Loja Online X,E-commerce,Presencial,Getnet,Aprovada
087.153.294-88,461426******5547,2026-05-04,20:28:42,11.73,Netshoes,Varejo,Presencial,Cielo,Aprovada
754.618.023-62,403536******4614,2026-03-13,23:59:24,64.42,Google,Tecnologia,Presencial,Rede,Aprovada
201.356.497-06,407387******9963,2026-01-22,05:23:20,30.57,Renner,Varejo,Online,Getnet,Aprovada
261.750.493-06,493514******7115,2026-04-06,21:37:23,31.12,LATAM,Viagens,Presencial,Cielo,Aprovada
258.163.479-00,457166******8111,2026-06-24,08:24:24,36.79,LATAM,Viagens,Presencial,PagSeguro,Aprovada
043.967.281-31,473390******0775,2026-03-09,04:23:23,71.3,Booking,Viagens,Online,Cielo,Aprovada
357.621.809-21,471550******7893,2026-02-20,20:13:52,20.65,Renner,Varejo,Presencial,Cielo,Aprovada
179.843.265-09,447137******9468,2026-05-10,18:46:56,17.03,Apple,Tecnologia,Presencial,Cielo,Aprovada
951.630.842-24,489624******5255,2026-04-10,09:17:09,20.86,Google,Tecnologia,Online,Getnet,Aprovada
743.180.925-50,427143******2946,2026-04-21,11:49:37,67.15,Decathlon,Esportes,Presencial,PagSeguro,Aprovada
074.523.168-35,456112******4158,2026-03-24,16:19:04,32.69,Raia,Farmácia,Online,Getnet,Aprovada
375.924.810-14,410175******3952,2026-03-11,02:44:04,13.56,Raia,Farmácia,Online,Rede,Aprovada
013.684.972-50,432575******8879,2026-03-17,13:21:38,42.94,Drogasil,Farmácia,Presencial,Cielo,Aprovada
149.207.386-50,410072******7215,2026-04-30,03:24:12,26.45,Carrefour,Supermercado,Online,Rede,Aprovada
572.314.869-91,433707******8758,2026-04-10,21:17:42,42.5,Eletrônicos Y,Tecnologia,Presencial,Getnet,Aprovada
067.428.315-53,405400******4407,2026-02-08,06:43:31,17.71,PlayStation,Games,Presencial,Rede,Negada
419.573.620-06,438682******1070,2026-02-07,14:08:08,12.51,Drogasil,Farmácia,Presencial,PagSeguro,Aprovada
241.085.637-35,463657******4277,2026-03-31,10:57:44,26.52,Apple,Tecnologia,Presencial,Stone,Aprovada
210.587.639-03,431851******5273,2026-04-30,21:12:28,31.91,Mercado Livre,E-commerce,Online,Getnet,Aprovada
508.146.729-49,470122******9434,2026-06-14,11:30:36,32.89,Spotify,Assinaturas,Presencial,PagSeguro,Aprovada
945.280.731-88,402257******3910,2026-05-18,07:35:37,138.48,Renner,Varejo,Presencial,Getnet,Aprovada
614.785.093-84,408278******5267,2026-05-19,00:17:50,18.57,Google,Tecnologia,Presencial,Cielo,Aprovada
614.358.720-53,404637******3235,2026-05-06,07:20:09,33.61,Carrefour,Supermercado,Presencial,Getnet,Aprovada
301.629.857-03,455858******5026,2026-03-12,19:57:23,71.65,Pão de Açúcar,Supermercado,Presencial,Getnet,Aprovada
512.984.670-20,485839******4090,2026-01-14,14:10:13,18.41,Uber,Mobilidade,Presencial,Rede,Aprovada
438.720.519-97,487726******7043,2026-04-12,10:08:52,32.12,Shell,Combustível,Presencial,Getnet,Aprovada
697.235.480-38,485642******0624,2026-04-04,15:42:35,50.04,Booking,Viagens,Online,Getnet,Aprovada
076.549.813-84,401079******7613,2026-05-17,17:01:05,10.15,iFood,Alimentação,Online,Stone,Aprovada
873.614.025-26,468349******1822,2026-03-18,01:06:08,54.91,Booking,Viagens,Presencial,PagSeguro,Aprovada
671.954.803-48,411237******5347,2026-03-15,22:46:56,30.1,Carrefour,Supermercado,Presencial,Rede,Aprovada
671.954.803-48,411237******5347,2026-04-01,14:52:11,24.25,Pão de Açúcar,Supermercado,Presencial,PagSeguro,Aprovada
209.356.478-56,469773******2347,2026-04-21,08:07:16,24.95,PlayStation,Games,Presencial,Cielo,Aprovada
374.586.920-65,442273******7268,2026-04-18,17:46:07,11.36,Shell,Combustível,Online,PagSeguro,Aprovada
295.470.138-23,401287******5603,2026-06-30,10:49:53,40.27,Shell,Combustível,Presencial,Getnet,Aprovada
075.892.316-30,495000******5403,2026-01-26,04:55:02,50.37,Pão de Açúcar,Supermercado,Presencial,Cielo,Aprovada
580.742.391-79,466842******0438,2026-04-22,20:59:01,32.64,Google,Tecnologia,Presencial,Cielo,Negada
036.594.827-65,418727******6061,2026-05-25,11:06:24,15.58,LATAM,Viagens,Presencial,Getnet,Aprovada
280.345.761-07,474013******7779,2026-01-07,19:38:05,47.7,Google,Tecnologia,Online,Rede,Aprovada
873.614.025-26,468349******1822,2026-03-10,15:05:11,14.64,Loja Online X,E-commerce,Presencial,Getnet,Aprovada
432.918.065-06,458249******3977,2026-06-29,09:51:10,42.19,Netshoes,Varejo,Presencial,Cielo,Aprovada
673.981.425-28,497937******0520,2026-04-27,20:38:39,29.06,Mercado Livre,E-commerce,Presencial,Rede,Aprovada
912.083.457-88,432080******0198,2026-05-18,13:42:06,20.67,Raia,Farmácia,Presencial,PagSeguro,Aprovada
568.123.794-09,424923******9982,2026-06-18,02:49:59,16.96,Booking,Viagens,Online,Stone,Aprovada
460.921.375-34,427006******0256,2026-01-30,19:32:22,85.56,Eletrônicos Y,Tecnologia,Online,Getnet,Aprovada
496.327.501-52,432153******5651,2026-01-10,11:38:06,29.94,LATAM,Viagens,Online,PagSeguro,Aprovada
924.165.708-11,465832******3525,2026-05-06,10:57:49,28.41,Shell,Combustível,Presencial,Getnet,Aprovada
456.389.702-74,492921******3645,2026-05-10,13:38:12,11.79,Pão de Açúcar,Supermercado,Online,Rede,Aprovada
183.260.579-59,439545******2748,2026-06-13,20:15:54,33.05,Steam,Games,Presencial,Rede,Aprovada
723.498.501-88,430254******0658,2026-03-09,05:25:37,158.89,Apple,Tecnologia,Presencial,PagSeguro,Aprovada
831.046.725-71,419558******4082,2026-04-30,23:03:22,21.53,Amazon BR,E-commerce,Online,Cielo,Negada
041.263.897-50,461541******8543,2026-03-03,03:07:55,40.27,Loja Online X,E-commerce,Online,Stone,Aprovada
764.823.195-64,476276******1040,2026-02-25,03:15:59,71.91,Netshoes,Varejo,Presencial,Getnet,Aprovada
170.834.659-75,423847******0895,2026-06-25,01:28:38,8.01,Spotify,Assinaturas,Online,PagSeguro,Aprovada
159.462.307-43,467260******1866,2026-01-18,21:22:56,18.21,Google,Tecnologia,Presencial,PagSeguro,Aprovada
742.039.851-88,419802******2199,2026-04-04,01:59:22,28.08,Uber,Mobilidade,Presencial,PagSeguro,Aprovada
375.126.094-34,425402******4142,2026-01-14,22:24:31,21.76,Raia,Farmácia,Presencial,Getnet,Aprovada
392.061.875-03,494128******1553,2026-04-01,00:58:49,24.99,Pão de Açúcar,Supermercado,Presencial,Stone,Aprovada
295.470.138-23,401287******5603,2026-04-25,03:58:20,49.71,Shell,Combustível,Online,PagSeguro,Aprovada
164.752.089-49,431413******3776,2026-01-12,12:09:00,85.73,Netshoes,Varejo,Presencial,Rede,Aprovada
206.159.438-70,497603******7587,2026-03-31,21:01:05,19.45,Apple,Tecnologia,Presencial,PagSeguro,Aprovada
561.289.703-03,467186******0726,2026-05-31,14:14:13,18.9,Loja Online X,E-commerce,Presencial,Rede,Aprovada
509.176.842-49,473169******7385,2026-06-03,15:09:30,49.77,Spotify,Assinaturas,Presencial,PagSeguro,Aprovada
367.150.894-93,415480******3550,2026-01-06,09:17:29,32.03,Netshoes,Varejo,Presencial,PagSeguro,Negada
364.821.579-55,488716******3161,2026-06-05,15:10:37,43.68,Pão de Açúcar,Supermercado,Presencial,PagSeguro,Aprovada
079.231.584-79,411964******6217,2026-05-10,08:38:20,15.6,Magalu,Varejo,Presencial,Cielo,Aprovada
925.047.631-07,451974******3882,2026-05-05,08:49:15,51.79,Renner,Varejo,Online,Stone,Aprovada
215.840.796-49,449020******0503,2026-04-09,13:37:35,40.28,Loja Online X,E-commerce,Presencial,Getnet,Aprovada
960.321.754-99,497957******9255,2026-06-15,14:43:26,65.76,Shell,Combustível,Online,Cielo,Aprovada
809.671.542-94,474715******6619,2026-03-09,20:05:05,8.0,Mercado Livre,E-commerce,Presencial,Getnet,Aprovada
106.847.395-93,411619******0054,2026-05-03,20:27:13,38.68,Google,Tecnologia,Presencial,Stone,Aprovada
178.062.954-02,423830******7560,2026-02-02,23:05:53,14.24,Amazon BR,E-commerce,Presencial,Rede,Aprovada
475.608.329-38,485850******3308,2026-04-16,07:33:20,76.28,Pão de Açúcar,Supermercado,Online,Cielo,Aprovada
319.052.647-80,427504******0883,2026-05-16,03:18:59,36.34,Pão de Açúcar,Supermercado,Online,Getnet,Aprovada
845.361.092-42,422614******6675,2026-03-03,00:16:51,43.29,Amazon BR,E-commerce,Presencial,PagSeguro,Aprovada
065.843.217-62,410705******1977,2026-06-17,20:49:02,49.18,Spotify,Assinaturas,Presencial,Cielo,Aprovada
517.048.392-97,499262******6915,2026-02-20,15:44:57,65.56,Apple,Tecnologia,Online,Getnet,Aprovada
081.493.726-87,480717******6430,2026-04-29,10:59:50,87.79,Decathlon,Esportes,Presencial,Stone,Aprovada
184.769.302-40,472221******1985,2026-03-05,15:19:25,27.08,Apple,Tecnologia,Presencial,Cielo,Aprovada
935.486.107-57,474755******5579,2026-06-17,23:15:28,57.48,iFood,Alimentação,Presencial,Rede,Aprovada
176.524.083-26,414839******9009,2026-01-16,11:39:00,22.87,Loja Online X,E-commerce,Online,PagSeguro,Aprovada
652.389.041-42,453433******7215,2026-01-28,16:27:30,67.41,Google,Tecnologia,Presencial,PagSeguro,Negada
960.321.754-99,497957******9255,2026-04-24,17:17:24,53.85,Decathlon,Esportes,Online,Rede,Aprovada
753.260.189-77,455998******8344,2026-05-04,15:24:06,13.5,Loja Online X,E-commerce,Presencial,Getnet,Aprovada
192.708.356-77,409559******3255,2026-02-26,16:17:45,41.72,Steam,Games,Presencial,PagSeguro,Aprovada
706.283.495-56,439847******3682,2026-05-01,07:56:22,54.85,Eletrônicos Y,Tecnologia,Presencial,Stone,Aprovada
103.286.947-03,400865******8173,2026-06-23,10:10:20,76.22,Google,Tecnologia,Online,Stone,Aprovada
178.624.093-96,463544******0616,2026-05-17,09:17:34,69.43,LATAM,Viagens,Presencial,Getnet,Aprovada
046.581.372-08,444400******5105,2026-01-22,20:19:47,70.73,Amazon BR,E-commerce,Presencial,Cielo,Aprovada
509.627.418-76,489112******6475,2026-05-09,18:20:08,56.54,Steam,Games,Presencial,PagSeguro,Aprovada
309.825.741-50,422272******4189,2026-06-17,22:30:41,20.43,LATAM,Viagens,Online,Rede,Aprovada
075.892.316-30,495000******5403,2026-05-15,07:11:25,48.5,LATAM,Viagens,Presencial,Stone,Negada
213.846.590-05,454007******7584,2026-06-05,05:56:50,8.14,Amazon BR,E-commerce,Presencial,Stone,Aprovada
374.290.856-10,406745******6449,2026-02-08,16:10:22,25.79,Magalu,Varejo,Presencial,PagSeguro,Aprovada
584.203.917-60,446895******3799,2026-03-24,07:12:44,15.72,Decathlon,Esportes,Presencial,PagSeguro,Negada
750.981.326-30,458687******0791,2026-05-12,18:46:39,13.61,Eletrônicos Y,Tecnologia,Online,Rede,Aprovada
849.210.756-11,471127******9822,2026-01-29,22:52:00,20.69,Netshoes,Varejo,Presencial,Getnet,Aprovada
863.457.129-73,462228******6524,2026-03-12,03:52:19,8.0,Drogasil,Farmácia,Presencial,Getnet,Aprovada
481.259.076-02,462820******6675,2026-03-12,11:26:45,12.24,Mercado Livre,E-commerce,Presencial,Stone,Aprovada
374.586.920-65,442273******7268,2026-06-09,04:56:45,24.65,LATAM,Viagens,Online,Stone,Aprovada
014.596.723-99,489085******9779,2026-05-02,16:37:13,34.17,Google,Tecnologia,Presencial,Getnet,Aprovada
218.945.360-70,415020******2262,2026-04-25,05:50:39,28.12,Amazon BR,E-commerce,Presencial,Rede,Aprovada
617.892.304-03,495329******2709,2026-06-19,06:25:45,42.38,Shell,Combustível,Online,Cielo,Aprovada
428.970.516-20,456499******1746,2026-05-01,22:05:38,442.92,Loja Online X,E-commerce,Online,Cielo,Aprovada
205.369.741-52,493593******5855,2026-06-07,18:07:57,35.66,Magalu,Varejo,Presencial,Rede,Aprovada
049.267.813-87,473983******0186,2026-06-14,01:42:21,60.38,Pão de Açúcar,Supermercado,Presencial,Getnet,Aprovada
978.601.235-68,449095******8080,2026-03-07,05:22:19,27.67,Decathlon,Esportes,Online,Rede,Aprovada
610.358.492-24,418267******4041,2026-01-07,19:41:56,22.8,iFood,Alimentação,Presencial,PagSeguro,Aprovada
703.582.469-38,466512******4976,2026-03-18,08:57:45,24.54,Google,Tecnologia,Presencial,Stone,Aprovada
563.982.107-86,440546******3056,2026-01-17,06:10:21,29.98,Uber,Mobilidade,Online,Stone,Negada
710.423.685-62,476793******9356,2026-04-14,01:46:32,27.86,Steam,Games,Online,Cielo,Aprovada
259.168.047-76,413067******1651,2026-06-07,01:59:40,58.45,Raia,Farmácia,Online,Rede,Aprovada
896.074.231-78,463565******3208,2026-02-17,06:24:18,37.01,Loja Online X,E-commerce,Presencial,Cielo,Aprovada
873.614.025-26,468349******1822,2026-04-13,16:11:52,39.84,Uber,Mobilidade,Online,PagSeguro,Aprovada
186.274.930-22,435527******1057,2026-01-29,20:42:35,35.14,LATAM,Viagens,Presencial,Rede,Aprovada
406.289.571-49,452314******2783,2026-02-03,05:01:48,28.96,PlayStation,Games,Presencial,PagSeguro,Aprovada
861.954.237-00,476227******8977,2026-06-27,01:11:38,20.38,Loja Online X,E-commerce,Presencial,PagSeguro,Aprovada
269.574.130-80,466026******3102,2026-03-04,19:03:05,50.92,Shell,Combustível,Presencial,Getnet,Aprovada
249.587.603-00,458188******7116,2026-01-19,21:27:52,31.68,Steam,Games,Presencial,Rede,Aprovada
128.537.960-86,422778******4669,2026-06-10,04:05:29,71.23,Renner,Varejo,Presencial,Getnet,Aprovada
326.971.508-03,462287******4985,2026-02-27,09:37:57,35.46,Netshoes,Varejo,Presencial,Getnet,Aprovada
349.018.625-70,485107******0337,2026-06-04,16:31:31,51.43,Eletrônicos Y,Tecnologia,Presencial,Rede,Aprovada
309.876.254-38,463866******8108,2026-01-31,02:19:37,41.2,Decathlon,Esportes,Online,PagSeguro,Aprovada
198.647.320-13,416084******2235,2026-02-22,12:59:21,29.26,Apple,Tecnologia,Presencial,Getnet,Aprovada
634.150.879-48,407992******2998,2026-04-29,14:59:39,39.08,Steam,Games,Online,Stone,Aprovada
517.908.246-30,489585******7485,2026-06-25,13:17:09,35.29,Spotify,Assinaturas,Online,Getnet,Aprovada
649.203.578-00,414735******8438,2026-04-19,10:53:08,80.79,Spotify,Assinaturas,Presencial,Rede,Aprovada
036.594.827-65,418727******6061,2026-02-19,10:14:06,37.8,Booking,Viagens,Presencial,Getnet,Aprovada
208.596.314-51,462158******4940,2026-02-18,19:08:32,38.17,Google,Tecnologia,Online,Rede,Aprovada
634.097.215-25,488406******1618,2026-02-28,05:57:33,27.52,Carrefour,Supermercado,Presencial,Rede,Aprovada
614.793.820-78,494411******2341,2026-06-30,17:26:02,148.71,Magalu,Varejo,Online,Cielo,Aprovada
176.524.083-26,414839******9009,2026-04-27,11:01:06,55.84,Booking,Viagens,Online,Stone,Aprovada
784.621.053-07,494799******1283,2026-03-25,01:03:21,20.37,Steam,Games,Online,Getnet,Aprovada
108.365.942-15,498328******7661,2026-01-29,22:47:34,71.91,Amazon BR,E-commerce,Presencial,Stone,Aprovada
467.182.935-55,491781******9761,2026-04-14,05:52:51,141.57,Booking,Viagens,Online,Stone,Aprovada
170.834.659-75,423847******0895,2026-05-11,08:56:44,40.2,Raia,Farmácia,Presencial,Getnet,Aprovada
750.981.326-30,458687******0791,2026-04-24,08:14:53,113.53,Pão de Açúcar,Supermercado,Presencial,Cielo,Aprovada
925.471.603-07,440523******3609,2026-01-10,04:22:31,19.12,Eletrônicos Y,Tecnologia,Presencial,Stone,Aprovada
829.534.167-73,435517******0814,2026-04-21,05:55:34,108.44,iFood,Alimentação,Online,Cielo,Aprovada
428.970.516-20,456499******1746,2026-05-18,04:56:21,12.06,Apple,Tecnologia,Presencial,Rede,Aprovada
403.621.857-35,441415******4534,2026-04-05,12:13:19,28.08,Amazon BR,E-commerce,Presencial,Rede,Aprovada
160.738.459-01,495880******4187,2026-04-17,08:56:45,70.07,Raia,Farmácia,Presencial,PagSeguro,Aprovada
173.492.586-82,464417******2483,2026-04-30,21:13:25,26.8,Netshoes,Varejo,Presencial,Cielo,Aprovada
278.160.495-01,484417******4319,2026-04-30,08:11:37,65.6,Drogasil,Farmácia,Presencial,PagSeguro,Aprovada
